,train_mae,train_rmse,val_mae,val_rmse
28,0.30332831100181296,0.4333005816667479,0.2308567573626836,0.34670825679350176
29,0.3050937982147964,0.4338273834035527,0.23013688955042097,0.34608792658169757
30,0.3039723413173484,0.4332983278491113,0.2311505268017451,0.3458340970858218
31,0.3022733235327655,0.432304149971975,0.23093658685684204,0.3466704236913632
32,0.30112128732381044,0.43038218742960266,0.229375453458892,0.344306520111932
33,0.30005671943306295,0.4293852794179994,0.22735106812583075,0.3428141975138637
34,0.29943660453513815,0.4285498294510201,0.22705069217416976,0.34251176736835903
35,0.2992680521396102,0.4279566828555247,0.22506321039464738,0.3408172793103102
36,0.2976271491990518,0.4264158944393551,0.22639692955546908,0.3420160214712114
37,0.2970357743835954,0.42646983818105483,0.22496456570095485,0.3411420717590129
38,0.2988303514227035,0.42800019401766676,0.22407615780830384,0.3397830736015894
39,0.2981892124843345,0.427091281791429,0.22593726581997342,0.3409590789923202
40,0.2965470146407526,0.423186088438252,0.2242747210794025,0.3389848885189552
41,0.2963728147839743,0.4242747612233651,0.22624950872527227,0.3398022039213329
42,0.2942249169425359,0.42154097317329625,0.22305941416157615,0.3365652696101398
43,0.2936460973409118,0.4208505608625641,0.22249260478549535,0.3368090236404426
44,0.2927739733741397,0.42140643327632704,0.22129610313309564,0.33585915083087853
45,0.29459582828970815,0.4223374199211656,0.22132057382000817,0.33623578225002676
46,0.29256638253807393,0.4205134467044094,0.22383619017071194,0.3379734658064964
47,0.2917352351089003,0.4184444762604338,0.21947413120004866,0.33515693557775844
48,0.2915455831421746,0.418512314907902,0.2190651559167438,0.3344371834389097
49,0.29105165577124037,0.4182823348614518,0.2197112288739946,0.3342228445236548
50,0.29164737880860686,0.4193362500483602,0.2219959196117189,0.33553195039901196
51,0.2899502613557079,0.4185350931745876,0.21793535119957394,0.3333169174374107
52,0.2899707357877146,0.41699531452565436,0.22154094808631472,0.3342677137140745
53,0.28985079287221194,0.4193387943970636,0.2189534965488646,0.33381498154439565
54,0.2885481746739181,0.4154071662179684,0.21884468230936263,0.332826197182655
55,0.28797367144198643,0.415318572037622,0.22021266718705496,0.33336391234207435
56,0.2860191563765208,0.4129611657405612,0.2168200608756807,0.33165315068462964
57,0.28676221515766526,0.413588584970224,0.21818584435515934,0.3321843852533805
58,0.2877492723326204,0.4150098871257754,0.21797455582353803,0.3328853987511057
59,0.28643715901980327,0.4151571780219729,0.2168154540989134,0.3316572959463108
60,0.2866291184589346,0.41407214678364773,0.21882757279607984,0.3318162759463566
61,0.28603637376159585,0.41240540364827694,0.2153835829761293,0.3296558236849148
62,0.28554266817355284,0.41167735699470914,0.21717415021525488,0.3303252132384817
63,0.2866607085264549,0.4138774835959991,0.21680986914369796,0.33117547408946924
64,0.28529994938739395,0.41136150761435236,0.2152743183904224,0.32989202892678243
65,0.28369175938386765,0.40935407720320227,0.21570370694001514,0.3301534312241688
66,0.2837585887265584,0.4091533053571882,0.21505103144380783,0.3290757965003015
67,0.2854049561358003,0.41119766107454603,0.21468027697669134,0.3289070827587355
68,0.28340630430393116,0.41145553812108804,0.21445658173826004,0.3289432211378846
69,0.28325810468701457,0.410394261061478,0.21343895660506354,0.3280591888632086
70,0.28350446274671603,0.41204486345723057,0.2150376233789656,0.3286372851919051
71,0.28382562983919074,0.41056012145261417,0.2139507555299335,0.32783290436287865
72,0.2808774973822649,0.40747332637773903,0.2127631942431132,0.3263623130267421
73,0.2827813511014615,0.40785585325464546,0.21422441800435385,0.3280948731049279
74,0.28377043223254894,0.4101585996987722,0.21597554683685302,0.3285007074259917
75,0.28054391407462026,0.40782607231955076,0.2148696889479955,0.3282823828535885
76,0.2809774417568136,0.40764019546264324,0.21402998401059045,0.3279794704558458
77,0.2829053065291158,0.409608687128656,0.21416109667883979,0.32710703092729837
78,0.2813106491452172,0.4072012753634076,0.21272276242574056,0.32676034748912874
79,0.28184508977743683,0.4078576116842905,0.21312088933255938,0.32767867634365994
80,0.2815752683020143,0.40722453266535424,0.213088787595431,0.326457306596131
81,0.2801783647802141,0.4052896302952582,0.21325268612967596,0.3268950989283652
82,0.2824951219495642,0.4086788162746388,0.21295470065540736,0.3268325401500296
83,0.27995834645455475,0.40608870507872685,0.21280746459960936,0.32678636115961657
84,0.280077483445879,0.40476243177013654,0.21280743247932857,0.32602103115222614
85,0.27912676539370623,0.40519127615096795,0.21249348322550457,0.3271329951397874
86,0.2803780647812697,0.40620793901919694,0.21151004036267598,0.32536361521684787
87,0.2775235051515872,0.4044643524022544,0.21165974405076768,0.3254839030615876
88,0.27968453785414416,0.40568492093826136,0.21329787804020775,0.326649169027504
89,0.2783254243867107,0.40436798589491196,0.21174379024240705,0.32494058697653466
90,0.2780119309191981,0.403443845701317,0.2110536730951733,0.3244513948545828
91,0.27897968328503703,0.4042447829830578,0.2149128453599082,0.32564418922280824
92,0.2797489375979812,0.40489912077373735,0.21086769236458672,0.3243565127548247
93,0.277656619905164,0.40420489550413863,0.21243312689993116,0.32540603012003777
94,0.27899309567042757,0.4044149713019706,0.21159180568324196,0.3249023930787469
95,0.2793567770372623,0.40369472769088344,0.21066949632432724,0.3246850827096217
96,0.27743586748050003,0.4021751391277817,0.2103700879547331,0.32440695744965575
97,0.2768876740226039,0.40258561590791486,0.20933794147438473,0.32317693319939655
98,0.2782042357656691,0.40293480190148323,0.21263443993197548,0.3252119986040226
99,0.27770262278577007,0.403236464795219,0.21154403520954979,0.32346875886369725
100,0.27753521297028455,0.4031129163025703,0.21385765572388968,0.3249542434894956
101,0.2763552426818817,0.4023211629563686,0.20981705321205987,0.3231791378122952
102,0.27771503505883394,0.4030533160266296,0.21100250316990746,0.3242175810766022
103,0.27441725182154825,0.39971305321172274,0.2104667067527771,0.32274590124994174
104,0.2766634333070624,0.4030483971336772,0.20919498006502787,0.3226532428202095
105,0.2757999738530507,0.39993487629307445,0.20983944800164964,0.32352416412638835
106,0.2747181815602792,0.3991664636159472,0.20828560292720794,0.3223479020124617
107,0.276528204480807,0.40212003728954343,0.20910807814862992,0.3231196198977823
108,0.2761467115746604,0.4007876660698111,0.20945851670371163,0.32226458359880794
109,0.27508718350892347,0.4010236346213826,0.2086445560057958,0.32300289781867864
110,0.2743345801004026,0.3999617653744218,0.21012082199255624,0.3228022730385866
111,0.2745338015297733,0.3992488840942374,0.2084513071510527,0.3229016653032196
112,0.27610892711808444,0.40258973463408376,0.20825473103258346,0.3229102655771024
113,0.2749302800370272,0.39886623039202146,0.20930109586980608,0.32360123039181843
114,0.27330820932590144,0.3978091869094915,0.20933791630797915,0.321593120569228
115,0.27470268214505816,0.39956758663771813,0.20951427618662516,0.3224503814060016
116,0.2740112733115595,0.39922698070048696,0.20951573252677919,0.3219735705778863
117,0.27199905953079306,0.3958580702307969,0.21189837687545351,0.324408127604574
118,0.2755078070220493,0.4018806998405758,0.20914473997222052,0.3235544528203245
119,0.2739392177610801,0.39849689892552076,0.2100528147485521,0.322299437370645
120,0.27467584428648467,0.39959169395352867,0.21057455076111686,0.3232739634292151
121,0.27468317550010785,0.39907000021099415,0.2085452930794822,0.32221789549257973
122,0.2743503311008373,0.4002434484523296,0.20879539350668588,0.3222524990915129
123,0.2736612651398573,0.40043265436810954,0.20858426425192092,0.321668235200762
124,0.27359706242248494,0.3978098581811794,0.21246144937144384,0.32470346880673895
125,0.27376567852244804,0.3982908642656638,0.2091934190856086,0.32163188234001205
126,0.2733130980105627,0.39832276484015466,0.20840528143776788,0.32171815396303555
127,0.2729178981648551,0.3984151930035442,0.20960874060789744,0.323052821629324
128,0.27294121493422796,0.3969366588726199,0.206813715895017,0.3215012109858743
129,0.2730492593119384,0.39800676776735056,0.21016211642159355,0.3227659808330691
130,0.27215750373545144,0.39724818248426297,0.20887209541267818,0.3226596239933171
131,0.2716122838082137,0.3977610580682668,0.2075979534122679,0.3220297477432527
132,0.2741117047727423,0.39871002547007456,0.20813995467291938,0.3208840574175782
133,0.2726072270876516,0.3969955582713823,0.20829011864132352,0.3203092431468848
134,0.27184828832035973,0.39569810842720715,0.20927337474293178,0.32195269357862755
135,0.2717304560084822,0.3968756185031822,0.20684256023830838,0.32091664532006187
136,0.2719192472557542,0.39828471362943163,0.2075760884417428,0.3205771642466029
137,0.27181874499434516,0.3957488415288714,0.2089377568827735,0.3212458105067671
138,0.2710198264115702,0.3959753215851446,0.20811140835285186,0.32196356543569105
139,0.2723881149733508,0.3978104709360928,0.20833089450995126,0.3211270794582738
140,0.27221631183826106,0.39714661447668403,0.2076637112432056,0.32084676386230093
141,0.272754682592614,0.3986285940701785,0.20820540587107342,0.3205169991532611
142,0.27089137942702685,0.3945257885043471,0.20948359072208406,0.3209359880011647
143,0.27013419781412396,0.3942809198274779,0.20805862446626028,0.3207900812102271
144,0.2721343066484209,0.39771326841243565,0.20773651036951277,0.32161731126789245
145,0.2710869179831611,0.39491151609812675,0.2060877200629976,0.31972806240551527
146,0.2698097701268221,0.3955864565672938,0.20694332155916426,0.3208136739322288
147,0.27190584165078624,0.39540647269547063,0.20709937645329368,0.32106252244118344
148,0.270704479050384,0.3961648266546046,0.20635751320256127,0.32011606995803416
149,0.27001550959216225,0.3949500707130487,0.2079347206486596,0.3200513382404574
